date,open,high,low,close,num_hours,avg_ratio,std_ratio
2025-09-04,0.17557932263814616,0.17850833857301115,0.17557932263814616,0.17749034402227612,14,0.17732627914757357,0.0007988423763667768
2025-09-05,0.17749034402227612,0.19279020329949997,0.17749034402227612,0.19027515793886043,24,0.18290218270008085,0.006057991107142265
2025-09-06,0.19015539387406807,0.20985658253241116,0.18937692745291776,0.1967624468312984,24,0.19572546359353704,0.007107491700513384
2025-09-07,0.19829248141007988,0.20563664738823098,0.1938859818231892,0.19896569662474373,24,0.20023052520986973,0.003206735747347372
2025-09-08,0.20031212705407142,0.2070136785091343,0.19462039842100431,0.19752746412068914,24,0.20118169670634556,0.004174695134712277
2025-09-09,0.1986290890174118,0.20646286606077296,0.19734385997123535,0.20150555402552098,24,0.20120082213858037,0.002689504269723668
2025-09-10,0.20260717892224364,0.20995134490039474,0.1978028703448698,0.20178096024970163,24,0.20486397992594632,0.003299714468671911
2025-09-11,0.20064873466140334,0.22356956795113625,0.19309036384222283,0.22356956795113625,24,0.20184860858534467,0.009527281699259661
2025-09-12,0.2234498038863439,0.23642094311331435,0.2234498038863439,0.2356559258239236,24,0.2335726768225285,0.002413505114465791
2025-09-13,0.23534991890816734,0.23534991890816734,0.2212736007833777,0.22145720493283147,24,0.2251024618103823,0.003532619515514437
2025-09-14,0.22148780562440712,0.2221916215306466,0.16819827346143135,0.16819827346143135,24,0.20418032481368667,0.020505493237808717
2025-09-15,0.16974535103190075,0.1776354466412946,0.16148395680559424,0.16374269005847952,24,0.16876166754334396,0.005157301515558314
2025-09-16,0.16498035211485504,0.17243726600451748,0.16132924904854729,0.16621801417123055,24,0.16712821147519005,0.0031236401172064494
2025-09-17,0.16689872830223706,0.17367492806089296,0.16689872830223706,0.1673009684705591,24,0.17052920366760524,0.0019954035671871377
2025-09-18,0.16696061140505586,0.17827416084021913,0.16488884766410042,0.16937204340970224,24,0.17029488185014063,0.0036911718150208707
2025-09-19,0.16866954102070147,0.1718802556340397,0.16866954102070147,0.1718802556340397,24,0.17122282359416566,0.0009012369392490235
2025-09-20,0.1718802556340397,0.19215362504968964,0.16322661529523286,0.19215362504968964,24,0.1718152768859126,0.006414413711203244
2025-09-21,0.19591474788245727,0.2190318930984925,0.1833776717732318,0.1917255297679112,24,0.20048312527847992,0.01205881493070173
2025-09-22,0.1892792710148916,0.1892792710148916,0.17102406507048282,0.1736537932299789,24,0.17830932941931932,0.0058109792629447805
2025-09-23,0.1748157661376632,0.18267437238173867,0.16914870656430178,0.1766152681865481,24,0.17614407297131676,0.0039016901836206644
2025-09-24,0.17825497430075993,0.18837700627502918,0.17320972471856969,0.1769621290953237,24,0.17961876832844573,0.004387078315648142
2025-09-25,0.17822344149087124,0.18755715321792324,0.17352505281745656,0.17352505281745656,24,0.17988548334542087,0.00412444933646154
2025-09-26,0.17125469050547093,0.17238987166146374,0.17043483744836502,0.17238987166146374,24,0.17136636920716006,0.0005744815253232972
2025-09-27,0.17245293728124114,0.18416033517806335,0.16268017384235375,0.17435848937645798,24,0.17082742080739718,0.006542325425471449
2025-09-28,0.17212029506336296,0.1761238257360822,0.1663514280310195,0.16909400416115,24,0.17143596452514553,0.0028224786272467587
2025-09-29,0.17060714961225648,0.17792068595927116,0.1677384780278671,0.1677384780278671,24,0.1744753903705105,0.0023983956610801466
2025-09-30,0.163829518945842,0.16907095740090006,0.15985751213668747,0.16907095740090006,24,0.1627501798313885,0.0025090885469275697
2025-10-01,0.17406448431046176,0.1956414524381974,0.17406448431046176,0.17993821322741316,24,0.18317778310307778,0.006092735924441809
2025-10-02,0.18000126095454258,0.184435405038943,0.17287947460919434,0.17463694385348255,24,0.1789917421422115,0.0031969919070961553
2025-10-03,0.17482194061603923,0.18793382870073083,0.17267528972877105,0.18707763813717396,24,0.18109108136347554,0.005522266804831477
2025-10-04,0.18726110754365044,0.1917866862367367,0.17824052839189064,0.1827049506161514,24,0.18653869675564935,0.003959141550856866
2025-10-05,0.18013637892548084,0.18285784178821515,0.1718190991652142,0.17634467785830046,24,0.1781360527576471,0.003232312675396837
2025-10-06,0.17793474604776321,0.18441733174326513,0.1742488196854579,0.18323904497075463,24,0.17935690498559054,0.0027608948688543395
2025-10-07,0.18490107712468437,0.1993160098443443,0.18490107712468437,0.1993160098443443,24,0.18959418714908216,0.0031434374535288605
2025-10-08,0.2038865982676511,0.20468565218780962,0.19084603829066385,0.19614459337020027,24,0.19676273411317458,0.0038355323136622416
2025-10-09,0.19792545380697973,0.19792545380697973,0.18046052426031806,0.18283500484269066,24,0.18701377823601084,0.004736245181008921
2025-10-10,0.183147436498266,0.2102865180564474,0.183147436498266,0.2102865180564474,24,0.19294066026636622,0.011247253114770109
2025-10-11,0.2104699874629239,0.22679876463932971,0.20569978289453567,0.21449744004311505,24,0.21410115600383928,0.006044867151068352
2025-10-12,0.21309021228180486,0.22285098356238212,0.2003353393814186,0.20428755351956646,24,0.20848802858369012,0.007022729436991688
2025-10-13,0.20524566603790534,0.21186263061768315,0.17075673880889855,0.17075673880889855,24,0.1966893734627063,0.01420262281030167
2025-10-14,0.1693682272329379,0.17247728576171933,0.16118808294847414,0.16734582993751698,24,0.16696474387998428,0.0029221832769521514
2025-10-15,0.16813064082827733,0.17866521778502217,0.16813064082827733,0.17866521778502217,24,0.17195533621097328,0.0027588840483338964
2025-10-16,0.17963113888134263,0.17963113888134263,0.16535361767635606,0.1693682272329379,24,0.1724533892762635,0.004435257255004177
2025-10-17,0.17335265175525974,0.18710141022186294,0.17335265175525974,0.18083854025174317,24,0.18092737604392858,0.002636116354439601
2025-10-18,0.18095928038878323,0.19192191382975538,0.17646171028404117,0.1863229438007126,24,0.18183834630618756,0.004088116447580416
2025-10-19,0.18787987664301325,0.20749056996049778,0.18655142712881284,0.1899967328997,24,0.19347074096030828,0.007235384774205712
2025-10-20,0.19154118031423564,0.19771896997237814,0.19076269157088122,0.19390565134099616,24,0.1932403586508856,0.0018065663526763047
2025-10-21,0.19492337164750959,0.22099497126436782,0.19492337164750959,0.21809147509578544,24,0.2054186123084291,0.00835824958352807
2025-10-22,0.21812140804597702,0.21812140804597702,0.20107517300781133,0.20223350856871306,24,0.20566464066228085,0.004485126547120721
2025-10-23,0.20074846297781343,0.20615402892868812,0.1925213104042294,0.19359054322967714,24,0.19918421495539915,0.00436235916362478
2025-10-24,0.19430336511330898,0.2000059401823636,0.19430336511330898,0.2000059401823636,24,0.19911986297979345,0.00139835441033865
2025-10-25,0.2000653420059996,0.2087787059492799,0.19270125871592864,0.1936973648465091,24,0.2009433091547849,0.0037287777790405772
2025-10-26,0.19387847505206918,0.20290380029581334,0.19387847505206918,0.19677623834103053,24,0.1969611216758731,0.0024163949873637434
2025-10-27,0.19798363971143107,0.2076428506746355,0.19798363971143107,0.20057955265779226,24,0.2017794077696278,0.0025935024355221246
2025-10-28,0.202179359473573,0.20990672824413656,0.2008814030003924,0.20438286697455402,24,0.2045237304677674,0.002514805684407256
2025-10-29,0.20601285882459477,0.23731249438605947,0.20458696368154736,0.23731249438605947,24,0.21721359797319897,0.009864613540750456
2025-10-30,0.23815084283960597,0.2515344770801521,0.23815084283960597,0.24063594718404743,24,0.24510339630927072,0.0037231343552938875
2025-10-31,0.23931854247133147,0.24413904607922393,0.2214437558010719,0.22168328393065662,24,0.22881174087048514,0.00850390272948837
2025-11-01,0.2193179436510075,0.2193179436510075,0.17713105182789904,0.1895565735501063,24,0.19007679870654812,0.012532937712595426
2025-11-02,0.19111350639240696,0.19545607436626608,0.18258263767850044,0.1864966516833318,24,0.18782144448805269,0.004211053070012752
2025-11-03,0.18875944102987494,0.19848331957312784,0.18395865822707397,0.18729168577806318,24,0.19109230549694725,0.004154070112524301
2025-11-04,0.1890040669051769,0.19637342139864844,0.18481484879063084,0.18704705990276121,24,0.18952007461089196,0.003387615654417332
2025-11-05,0.18875944102987494,0.19841119727633819,0.18605384275896855,0.19841119727633819,24,0.19026653902692925,0.0027725809750602137
2025-11-06,0.20395939726372864,0.2088140722526953,0.19119223252001766,0.19919929386545615,24,0.19998344997162854,0.0056050924070454155
2025-11-07,0.1961564562897156,0.21781109260287496,0.1961564562897156,0.20701462150657043,24,0.20852869804840932,0.004630955412359384
2025-11-08,0.20735393916959713,0.21852057498920352,0.20553396261336296,0.2057590501545335,24,0.21073811166105702,0.0044589984160877906
2025-11-09,0.2059732549955629,0.21239940022644513,0.2043208176504789,0.2097065393677897,24,0.20827340697899768,0.0027084445293594564
2025-11-10,0.21108357048869306,0.21830533370054164,0.2038990684187797,0.2062742920599667,24,0.21001009675567142,0.00465333263296614
2025-11-11,0.2080017274353754,0.2174409278795731,0.2027577271885989,0.21019186871491147,24,0.21040008637176877,0.003934665674506053
2025-11-12,0.21154913936701833,0.21432537479178235,0.20565735085446357,0.213862668887655,24,0.21063015402965432,0.002946042016540254
2025-11-13,0.2145721512739836,0.21497316305756062,0.19048059719908692,0.19072737368128817,24,0.20675370678840974,0.008543243470773492
2025-11-14,0.19072737368128817,0.19362699734715283,0.19072737368128817,0.19362699734715283,24,0.19190984432516914,0.0010714883265199055
2025-11-15,0.1943364797334814,0.198809303473379,0.1837250909988278,0.18893824418532915,24,0.19109753840459007,0.004660467473776357
2025-11-16,0.19041890307853662,0.20405330372015548,0.19041890307853662,0.19260904435807266,24,0.19408456207456762,0.003198795365299253
2025-11-17,0.1892467147880807,0.1892467147880807,0.15405021901412796,0.15864643099512615,24,0.16450737244740576,0.009484166841589979
2025-11-18,0.1610525016965883,0.1660805725214387,0.15753593682522055,0.16163859584181628,24,0.16174913114113557,0.0022553173811602164
2025-11-19,0.16450737244740576,0.17984026438997522,0.16450737244740576,0.17047645276783255,24,0.17152954550859467,0.003988154842554269
2025-11-20,0.17038465069310565,0.17708620214816856,0.16888521680589982,0.17708620214816856,24,0.17290283260401684,0.0019923666529713083
2025-11-21,0.17916704917531137,0.19198873894550017,0.17916704917531137,0.19198873894550017,24,0.1856161449248753,0.0023152824127604544
2025-11-22,0.19569142262615136,0.1981088772606261,0.17454634474739128,0.17454634474739128,24,0.1839520811448431,0.007519670579795475
2025-11-23,0.17503595581260137,0.18994580676068146,0.17503595581260137,0.18994580676068146,24,0.17927700640973854,0.003451024816187407
2025-11-24,0.19617353812988414,0.2030000898230486,0.1941919887389455,0.19743566204596225,24,0.19795450222769215,0.002831779731321553
2025-11-25,0.1993635056152269,0.20624866121974356,0.19648704060711772,0.20086293950243275,24,0.20092286585676836,0.002736787798475856
2025-11-26,0.20257657823066802,0.20609565776186542,0.19599742954190766,0.20367820312739068,24,0.20153742974591227,0.003034621885557887
2025-11-27,0.20796229994797882,0.21952936136356682,0.1888980690963616,0.20165855748339911,24,0.20355835041871947,0.010813610415687663
2025-11-28,0.20676887297652927,0.2107469628813611,0.19804767587747482,0.1997919152972857,24,0.2003835286677479,0.003503909098600974
2025-11-29,0.20025092567092015,0.20643226536919734,0.19425319012209677,0.20312739067902935,24,0.2012926242133072,0.002667274649252404
2025-11-30,0.20104654365188654,0.20104654365188654,0.18874506563848342,0.19504880810306313,24,0.19419963891183942,0.0030542910093317287
2025-12-01,0.19798647449432358,0.20664647021022675,0.19517121086936565,0.19807827656905047,24,0.2009853422687353,0.0032100110877183144
2025-12-02,0.19881269316686556,0.20208696716545793,0.19165213133816825,0.19694605098075216,24,0.19758994053265602,0.00266952640326223
2025-12-03,0.19673184613972275,0.2088803206952477,0.1919275375623489,0.2088803206952477,24,0.19738721095096748,0.003680932889560084
2025-12-04,0.21408243826310475,0.22277303467058354,0.209186327611004,0.21552067076715933,24,0.2141576649632282,0.004118550508228094
2025-12-05,0.21576547629976436,0.21695890327121392,0.16990005878894768,0.17054983136854482,24,0.20143129558036285,0.018656468624544176
2025-12-06,0.17126148705096073,0.18332869210062192,0.16572294934868034,0.18311210124075622,24,0.17186355807213505,0.004854603360432415
2025-12-07,0.18484482811968192,0.18484482811968192,0.1712720707487989,0.17641298693350468,24,0.17853594896841996,0.0038117626162833115
2025-12-08,0.1774534104470761,0.1842773646684415,0.1774534104470761,0.18206008849283703,24,0.1810525806772122,0.0017914166811571453
2025-12-09,0.18376187382035336,0.19022865806491537,0.18376187382035336,0.18769105995383367,24,0.18652170363070178,0.0015173365665300405
2025-12-10,0.18862686380934557,0.19190217730363715,0.18628735417056586,0.19190217730363715,24,0.18873084201551352,0.001533264334562461
2025-12-11,0.19246365961694428,0.21166636158398927,0.19246365961694428,0.2001037281103179,24,0.20344759905996349,0.004113247466064922
2025-12-12,0.1960766367685643,0.20107305508765363,0.1960766367685643,0.20107305508765363,24,0.19980039410538017,0.0008344798421235451
2025-12-13,0.2012914093206064,0.2172866925781973,0.19575544450613858,0.1961564562897156,24,0.207825941626,0.007590626147155265
2025-12-14,0.1979225154407636,0.20623588992616998,0.18588687534321802,0.18930380133016048,24,0.19617487361908692,0.007286717560311271
2025-12-15,0.19055464030752334,0.19531393007505035,0.1831411312465678,0.18649704069802917,24,0.1891843106148433,0.0036256621118687035
2025-12-16,0.18802245408505705,0.19171395448166453,0.18002928793703094,0.1839343462078223,24,0.18605339963796855,0.0033781160189568643
2025-12-17,0.18588687534321802,0.19241564463969735,0.17765103506548374,0.18136278592552357,24,0.185828630403489,0.004676625120863529
2025-12-18,0.18332428028245518,0.19771863117870722,0.18332428028245518,0.19343352042971815,24,0.18948161224777194,0.0034759021662901486
2025-12-19,0.19500271591526344,0.20390488261210696,0.19500271591526344,0.20390488261210696,24,0.201396433097954,0.0019681242325914152
2025-12-20,0.20432735831975377,0.2110240139355481,0.20233568712656166,0.20847331093691676,24,0.20620294472078946,0.0027216796078429768
2025-12-21,0.2060159263406744,0.2060159263406744,0.1902762224710713,0.1955953714072415,24,0.19688386874572397,0.004709826783158286
2025-12-22,0.19677740450416822,0.2069491103645639,0.186387955704865,0.18837874828916262,24,0.19873320268756997,0.006450019694371966
2025-12-23,0.19012069180042304,0.1983016050765211,0.18912529550827423,0.19170710464103521,24,0.19310558458794738,0.0025714897428436943
2025-12-24,0.19344904815229563,0.20492619759123426,0.19344904815229563,0.20492619759123426,24,0.19855891059281863,0.0025218627840629003
2025-12-25,0.21138579492287723,0.22949681547888556,0.2052280479338344,0.2144157487117776,24,0.2192838346634992,0.007707960001627185
2025-12-26,0.21602024129099942,0.21602024129099942,0.20599216267086304,0.20599216267086304,24,0.21080178345521305,0.0020633955267425463
2025-12-27,0.20463451510382918,0.20617729643000401,0.18229504150081768,0.18846616680551698,24,0.19198499388030077,0.00733950808910551
2025-12-28,0.1917677188435311,0.19781542164213645,0.1917677188435311,0.19651948532814958,24,0.19465271992347802,0.0016719555265352582
2025-12-29,0.1980931222808479,0.20506649387515813,0.19408189083279337,0.20247462124718443,24,0.1990920731895461,0.0029909381894281458
2025-12-30,0.20750408837051437,0.21299638989169675,0.19788637713785448,0.19994997342338117,24,0.20215354746022887,0.004971139328640763
2025-12-31,0.20035643935840916,0.20326423412437858,0.1959362281587564,0.1959362281587564,24,0.20070586590285547,0.0015860079868448551
2026-01-01,0.19563022124300009,0.20646286606077296,0.19382478044003795,0.20276018238012178,24,0.20216294465295448,0.0035927388870960926
2026-01-02,0.201212908815248,0.201212908815248,0.18131749125901173,0.182617036418206,24,0.18652211805233251,0.007359889798037355
2026-01-03,0.18270986107243417,0.1843807048485411,0.17319991431806359,0.17938125401634078,24,0.178288917550088,0.004005702880278691
2026-01-04,0.18078888582881972,0.18767404143333638,0.18078888582881972,0.18767404143333638,24,0.1833886695839326,0.00150826747374993
2026-01-05,0.18877566633005907,0.20077113742770586,0.1844915695094709,0.18690902414394564,24,0.19026745004437098,0.004796800750082484
2026-01-06,0.187459836592307,0.19247835001071023,0.18225771902444995,0.18403255913583647,24,0.18682997235737528,0.002864257378932415
2026-01-07,0.18418556259371463,0.1852871874904373,0.17534196272835767,0.17696379938186604,24,0.1804497281638565,0.0031816493831162587
2026-01-08,0.17534196272835767,0.1927303212671038,0.17305200814362393,0.1927303212671038,24,0.1785053149856998,0.005489698717920547
2026-01-09,0.19252073415371718,0.19252073415371718,0.1745860654510614,0.17838857450821882,24,0.1788651356827051,0.005527523795405169
2026-01-10,0.17904727686457678,0.18138267612802778,0.1699152669241594,0.1699152669241594,24,0.17716684626870546,0.002938875360371873
2026-01-11,0.168448157130453,0.1780615170998219,0.168448157130453,0.1780615170998219,24,0.17291341924379633,0.0024813512547700108
2026-01-12,0.17963113888134263,0.1858492559389055,0.17600893477014096,0.18461166953424493,24,0.18205600330023042,0.0029938987677995757
2026-01-13,0.18566814573334542,0.19161459748256815,0.18440037429442482,0.1908901566603278,24,0.1874415164961212,0.0022222460915870706
2026-01-14,0.19245977844184853,0.20628452413293488,0.18475231502292547,0.18888788995774522,24,0.19445018673811468,0.007411328592575697
2026-01-15,0.1916449399142917,0.20208686346205298,0.18805553078272244,0.20208686346205298,24,0.19446394578437834,0.0041608639480177146
2026-01-16,0.20291923065489462,0.20529742263444217,0.20134367846844436,0.20529742263444217,24,0.2031942091025298,0.0008973888274471198
2026-01-17,0.21017271619251465,0.2128184547697613,0.20001198394151837,0.20558451674755826,24,0.20595137755753315,0.004545382430238197
2026-01-18,0.20660315177661934,0.23121971521151044,0.20660315177661934,0.23121971521151044,24,0.21350054164287777,0.0074807139139760745
2026-01-19,0.2333303605933589,0.24397276970183418,0.2312494426112548,0.23570855257290646,24,0.23577048465570716,0.0043197392899300665
2026-01-20,0.23746246915782276,0.24293231071078214,0.22824697523707602,0.23246826600077292,24,0.23554009730768846,0.004901120813916838
2026-01-21,0.2341330003864562,0.24153512292279794,0.2318439906061417,0.2357382799726508,24,0.2358732919131564,0.0027412410363367333
2026-01-22,0.23737328695858972,0.24724278367371205,0.23737328695858972,0.24355658610541336,24,0.24234643320748736,0.002770229471147587
2026-01-23,0.24400249710157854,0.2566299097785473,0.24400249710157854,0.2566299097785473,24,0.25204111540136936,0.003335594614376043
2026-01-24,0.25684255293295666,0.26647225006834957,0.24985570643093655,0.26647225006834957,24,0.2565818119221928,0.004144759983762024
2026-01-25,0.2677177314013184,0.2731856982289863,0.2629211420178096,0.26873527341717923,24,0.26924652743711747,0.0031123646120720526
2026-01-26,0.26937788794026746,0.2719177453410447,0.2582392362067383,0.26907188102451113,24,0.26640069565572183,0.004038639030713207
2026-01-27,0.2682762630435448,0.2715811377337128,0.24560115058600324,0.24560115058600324,24,0.2597871211889389,0.007504404552387849
2026-01-28,0.24082744270020504,0.24082744270020504,0.20052633189510083,0.20493283148199148,24,0.2109981435580444,0.011324254328641136
2026-01-29,0.20548364393035282,0.2136234278894703,0.19563022124300009,0.2128890112916552,24,0.2033071697420362,0.0044363731227090916
2026-01-30,0.21227699746014259,0.2230178402031886,0.20490223079041586,0.20490223079041586,24,0.21438334506359844,0.006714299321971685
2026-01-31,0.20456562318308394,0.22500688515560452,0.20456562318308394,0.2112365739465712,24,0.21440575303974552,0.006167002955780038
2026-02-01,0.21295021267480646,0.21903975029835673,0.20796229994797882,0.21227699746014259,24,0.2147110274692208,0.002804599419439204
2026-02-02,0.21735671226169712,0.22760794393953304,0.21374583065577282,0.22760794393953304,24,0.2180159021593888,0.0035741181929467777
2026-02-03,0.23376342089792382,0.2350629660571181,0.22042761224047774,0.22494507874624833,24,0.22781877533339523,0.004492498676201152
2026-02-04,0.22509978650329526,0.22748228596181813,0.21212399400226445,0.2150616603935249,24,0.21976911755482198,0.005239434918855698
2026-02-05,0.21555127145873496,0.2184197131650648,0.19012209675938677,0.19970011322255882,24,0.20377016084427693,0.009088118433045545
2026-02-06,0.19982251598886136,0.20496343217356713,0.19826188071850423,0.20496343217356713,24,0.19959301080204414,0.0014110646607651198
2026-02-07,0.2060650570702898,0.20998194559197036,0.19110131888980691,0.19896569662474373,24,0.20022032497934453,0.005681107192490119
2026-02-08,0.20061813396982772,0.20820710548058385,0.1955384191682732,0.20025092567092015,24,0.2017554596733886,0.0033572978381024767
2026-02-09,0.2013219498760672,0.2119611414693382,0.19905749869947062,0.2119611414693382,24,0.20287319313088606,0.0031701687445476094
2026-02-10,0.20956284153005464,0.20956284153005464,0.1946569520340012,0.1974802671523983,24,0.20283216960129527,0.005098009320204213
2026-02-11,0.19884638737097754,0.2041894353369763,0.1962962962962963,0.19927140255009107,24,0.19986338797814207,0.002094405996835055
2026-02-12,0.2001517911353977,0.2383424408014572,0.19565877352762598,0.2383424408014572,24,0.2086318558996155,0.013378950428833337
2026-02-13,0.24010321797207043,0.2570734669095325,0.24010321797207043,0.24790528233151185,24,0.24925214502192783,0.004192453241084891
2026-02-14,0.24823922282938676,0.25388585306618094,0.22537947783849424,0.23302975106253795,24,0.23652853673345475,0.010518944065114519
2026-02-15,0.2351851851851852,0.24319975713418338,0.23415300546448087,0.2385853066180935,24,0.23864349321999598,0.0025940584951498376
2026-02-16,0.24013357619914996,0.24693381906496661,0.23257437765634487,0.23257437765634487,24,0.24053582270795384,0.003589961972689367
2026-02-17,0.229143897996357,0.229143897996357,0.2075591985428051,0.2115057680631451,24,0.21377884031572555,0.004802491076722039
2026-02-18,0.21217364905889496,0.21879174256223435,0.20749848208864602,0.21879174256223435,23,0.2116338005860458,0.0023813223872736107
2026-02-19,0.21642380085003035,0.23230912476722532,0.2058659217877095,0.2058659217877095,24,0.21863549945219515,0.006101025305188171
2026-02-20,0.20564866542520174,0.24016139044072005,0.20564866542520174,0.23284760170006072,24,0.22871474177416418,0.009760804721317391
2026-02-21,0.23224043715846995,0.23521554341226472,0.2251300887664524,0.2317722681359045,24,0.23036897372466178,0.0032539187425022716
2026-02-22,0.23535353535353534,0.24741352923171106,0.23033363942454851,0.23761861034588308,24,0.23817722681359046,0.004720477102954785
2026-02-23,0.23924089378634833,0.24637281910009182,0.23455769819406183,0.24165901438628712,24,0.2402586470768289,0.003350117311271782
2026-02-24,0.24318947046219774,0.24857667584940313,0.23533697632058287,0.24001214329083181,24,0.24169160975544482,0.004276589285551763
2026-02-25,0.24104432301153614,0.2440194292653309,0.23995142683667273,0.24092289010321796,24,0.24122647237401337,0.0010802794990077771
2026-02-26,0.24593199757134182,0.2596213531967722,0.24493017607771705,0.2596213531967722,24,0.2526853735754736,0.0036307270942648865
2026-02-27,0.2579453755431409,0.2579453755431409,0.24611414693381906,0.24611414693381906,24,0.25294479594043295,0.0036525998855116404
2026-02-28,0.245264116575592,0.24696417729204614,0.22753491196114148,0.2278688524590164,24,0.23422510625379478,0.006427829252395996
2026-03-01,0.2278688524590164,0.22832422586520948,0.2278688524590164,0.22832422586520948,24,0.22789288605545432,9.315045180259551e-05
2026-03-02,0.22890103217972071,0.22890103217972071,0.22568306010928962,0.226381299332119,24,0.22713646023072256,0.0007287193206194062
2026-03-03,0.225591985428051,0.22565270188221007,0.225591985428051,0.22565270188221007,8,0.2256375227686703,2.629099586472961e-05
